,Fecha,Ciudad,Tipo_Enlace,Traffic
274,2019-09-01 04:00:00,Latacunga,P,0.14
275,2019-09-01 04:00:00,Loja,B,0.09
276,2019-09-01 04:00:00,Loja,P,0.09
277,2019-09-01 04:00:00,Macas,B,0.0
278,2019-09-01 04:00:00,Macas,P,0.0
279,2019-09-01 04:00:00,Machala,B,0.61
280,2019-09-01 04:00:00,Machala,P,0.59
281,2019-09-01 04:00:00,Manta,B,1.41
282,2019-09-01 04:00:00,Manta,P,1.37
283,2019-09-01 04:00:00,Milagro,B,1.16
284,2019-09-01 04:00:00,Milagro,P,0.8
285,2019-09-01 04:00:00,Naranjal,B,0.0
286,2019-09-01 04:00:00,Naranjal,P,0.19
287,2019-09-01 04:00:00,Otavalo,B,0.36
288,2019-09-01 04:00:00,Otavalo,P,0.29
289,2019-09-01 04:00:00,Palestina,B,0.0
290,2019-09-01 04:00:00,Palestina,P,0.0
291,2019-09-01 04:00:00,Pedernales,B,0.0
292,2019-09-01 04:00:00,Pedernales,P,0.0
293,2019-09-01 04:00:00,Pifo,B,0.17
294,2019-09-01 04:00:00,Pifo,P,0.28
295,2019-09-01 04:00:00,Pinas,B,0.04
296,2019-09-01 04:00:00,Pinas,P,0.04
297,2019-09-01 04:00:00,Playas,B,0.0
298,2019-09-01 04:00:00,Playas,P,0.15
299,2019-09-01 04:00:00,Portoviejo,B,1.75
300,2019-09-01 04:00:00,Portoviejo,P,1.29
301,2019-09-01 04:00:00,Posorja,B,0.0
302,2019-09-01 04:00:00,Posorja,P,0.08
303,2019-09-01 04:00:00,Progreso,B,0.0
304,2019-09-01 04:00:00,Progreso,P,0.0
305,2019-09-01 04:00:00,Puyo,B,0.19
306,2019-09-01 04:00:00,Puyo,P,0.21
307,2019-09-01 04:00:00,Quininde,B,0.0
308,2019-09-01 04:00:00,Quininde,P,0.0
309,2019-09-01 04:00:00,Qvdo,B,0.83
310,2019-09-01 04:00:00,Qvdo,P,0.76
311,2019-09-01 04:00:00,Riobamba,B,0.95
312,2019-09-01 04:00:00,Riobamba,P,1.05
313,2019-09-01 04:00:00,Salcedo,B,0.0
314,2019-09-01 04:00:00,Salcedo,P,0.01
315,2019-09-01 04:00:00,Salinas,B,1.31
316,2019-09-01 04:00:00,Salinas,P,1.92
317,2019-09-01 04:00:00,Santarosa,B,0.0
318,2019-09-01 04:00:00,Santarosa,P,0.05
319,2019-09-01 04:00:00,Shushufindi,B,0.0
320,2019-09-01 04:00:00,Shushufindi,P,0.0
321,2019-09-01 04:00:00,Stodomingo,B,0.69
322,2019-09-01 04:00:00,Stodomingo,P,0.68
323,2019-09-01 04:00:00,Tabacundo,B,0.0
324,2019-09-01 04:00:00,Tabacundo,P,0.0
325,2019-09-01 04:00:00,Tarifa,B,0.0
326,2019-09-01 04:00:00,Tarifa,P,0.03
327,2019-09-01 04:00:00,Tena,B,0.04
328,2019-09-01 04:00:00,Tena,P,0.06
329,2019-09-01 04:00:00,Tonsupa,B,0.04
330,2019-09-01 04:00:00,Tonsupa,P,0.14
331,2019-09-01 04:00:00,Tulcan,B,0.06
332,2019-09-01 04:00:00,Tulcan,P,0.04
333,2019-09-01 04:00:00,Uioa,P,6.52
334,2019-09-01 04:00:00,Uiob,P,4.7299999999999995
335,2019-09-01 04:00:00,Uiod,P,12.91
336,2019-09-01 04:00:00,Uiog,P,8.26
337,2019-09-01 04:00:00,Uiom,P,3.44
338,2019-09-01 04:00:00,Uios,P,15.159999999999998
339,2019-09-01 04:00:00,Vinces,B,0.08
340,2019-09-01 04:00:00,Vinces,P,0.08
341,2019-09-01 04:00:00,Virgendefatima,B,0.09
342,2019-09-01 04:00:00,Virgendefatima,P,0.0
343,2019-09-01 04:00:00,Zaruma,B,0.0
